# period  BIC_array
5.042660248793296995e-01 -9.707750328555789565e+00
5.043520880215472957e-01 -9.773773456818275918e+00
5.044381805455929735e-01 -9.743834005334633730e+00
5.045243024665154730e-01 -9.325754444225026418e+00
5.046104537993740813e-01 -8.912593028388528182e+00
5.046966345592384107e-01 -9.053520172802336674e+00
5.047828447611880653e-01 -9.355460824605074777e+00
5.048690844203133077e-01 -9.345436382613684145e+00
5.049553535517143921e-01 -9.290371414498849845e+00
5.050416521705022310e-01 -9.521655956098925344e+00
5.051279802917978401e-01 -9.370192441936751493e+00
5.052143379307325599e-01 -8.386338285240526602e+00
5.053007251024482782e-01 -7.652286638551572651e+00
5.053871418220969858e-01 -8.369779033062627605e+00
5.054735881048412205e-01 -8.969952788415071154e+00
5.055600639658539563e-01 -8.770855770944990581e+00
5.056465694203182704e-01 -8.603430967271833651e+00
5.057331044834280087e-01 -9.103414714411883324e+00
5.058196691703870096e-01 -9.057354523256208267e+00
5.059062634964097693e-01 -7.952618621632950635e+00
5.059928874767212204e-01 -6.942163802099457826e+00
5.060795411265568422e-01 -7.586115439739160138e+00
5.061662244611619954e-01 -8.573871949706244777e+00
5.062529374957931427e-01 -8.576812847356450220e+00
5.063396802457168500e-01 -8.181815238058334216e+00
5.064264527262103410e-01 -8.584805944556478607e+00
5.065132549525610539e-01 -8.962520316530572018e+00
5.066000869400670847e-01 -8.180724077820514140e+00
5.066869487040370768e-01 -6.756837774850509959e+00
5.067738402597899983e-01 -6.836609470738494565e+00
5.068607616226554757e-01 -8.159828393462703389e+00
5.069477128079736827e-01 -8.629606513225212439e+00
5.070346938310951179e-01 -8.371892131769072876e+00
5.071217047073809381e-01 -8.615549354330482856e+00
5.072087454522028471e-01 -9.113284728089297460e+00
5.072958160809432071e-01 -8.778564244797166793e+00
5.073829166089948162e-01 -7.992007925280745440e+00
5.074700470517610196e-01 -8.014638797900261125e+00
5.075572074246558207e-01 -8.811423348943094425e+00
5.076443977431036592e-01 -9.264560933145276067e+00
5.077316180225399656e-01 -9.380401633280143869e+00
5.078188682784103847e-01 -9.566442417518942420e+00
5.079061485261713305e-01 -9.653666649595379567e+00
5.079934587812897639e-01 -9.438794315288760117e+00
5.080807990592433043e-01 -9.256902404463858147e+00
5.081681693755205620e-01 -9.362294323373816951e+00
5.082555697456201393e-01 -9.605902747495861149e+00
5.083430001850519631e-01 -9.772259881927766401e+00
5.084304607093361739e-01 -9.860600459078455060e+00
5.085179513340037927e-01 -9.902842985267170661e+00
5.086054720745964985e-01 -9.871231499594614434e+00
5.086930229466667397e-01 -9.803869871729830265e+00
5.087806039657775115e-01 -9.751630426671795249e+00
5.088682151475025783e-01 -9.723191846768372670e+00
5.089558565074266960e-01 -9.732953507399656701e+00
5.090435280611449453e-01 -9.775491820485171957e+00
5.091312298242633982e-01 -9.819043776312469163e+00
5.092189618123990069e-01 -9.842001705537768430e+00
5.093067240411790486e-01 -9.847154550187269706e+00
5.093945165262420138e-01 -9.813928042474685753e+00
5.094823392832369402e-01 -9.634273235304135596e+00
5.095701923278237455e-01 -9.268947209212115013e+00
5.096580756756732278e-01 -8.996680097418675359e+00
5.097459893424668431e-01 -9.087426533422672037e+00
5.098339333438968168e-01 -9.227313740522163243e+00
5.099219076956664765e-01 -9.146587396674817683e+00
5.100099124134898076e-01 -9.117834402384232817e+00
5.100979475130916763e-01 -9.225030343754610840e+00
5.101860130102078283e-01 -8.939015774568702000e+00
5.102741089205846681e-01 -8.257403295423955569e+00
5.103622352599799239e-01 -8.013861729372365517e+00
5.104503920441617604e-01 -8.472585617449112760e+00
5.105385792889094443e-01 -8.764241329019910154e+00
5.106267970100133446e-01 -8.682273719359500319e+00
5.107150452232742666e-01 -8.814636518734914716e+00
5.108033239445042284e-01 -9.078155739203111807e+00
5.108916331895263507e-01 -8.852445159384501494e+00
5.109799729741744123e-01 -8.436875964546516116e+00
5.110683433142934051e-01 -8.551158509521314954e+00
5.111567442257387572e-01 -9.051638444135164718e+00
5.112451757243775541e-01 -9.291645531391282020e+00
5.113336378260873172e-01 -9.366903972521754440e+00
5.114221305467570033e-01 -9.516830063072347912e+00
5.115106539022862275e-01 -9.516674676741899930e+00
5.115992079085858180e-01 -9.323430775958172489e+00
5.116877925815773720e-01 -9.297554937574773248e+00
5.117764079371939223e-01 -9.508416161368359099e+00
5.118650539913791597e-01 -9.672038887357416570e+00
5.119537307600879883e-01 -9.717649213269396569e+00
5.120424382592864143e-01 -9.742704514225010826e+00
5.121311765049514353e-01 -9.687209735852889025e+00
5.122199455130710399e-01 -9.553669535056769746e+00
5.123087452996445412e-01 -9.527113302644124815e+00
5.123975758806821323e-01 -9.650743740627149236e+00
5.124864372722053307e-01 -9.761882056356512294e+00
5.125753294902464230e-01 -9.794125679104240589e+00
5.126642525508491310e-01 -9.786531312632746449e+00
5.127532064700681680e-01 -9.727080659262583140e+00
5.128421912639695712e-01 -9.651780168181630870e+00
5.129312069486303693e-01 -9.665401448802981577e+00
5.130202535401385822e-01 -9.765277812877116048e+00
5.131093310545937758e-01 -9.845399045791964454e+00
5.131984395081066186e-01 -9.854905070355130192e+00
5.132875789167986591e-01 -9.797621067597901856e+00
5.133767492968029922e-01 -9.696445248194322630e+00
5.134659506642637039e-01 -9.634280785082182774e+00
5.135551830353364267e-01 -9.661770685254737145e+00
5.136444464261875620e-01 -9.714372274729726087e+00
5.137337408529950578e-01 -9.713073973400582872e+00
5.138230663319481861e-01 -9.621121227940307108e+00
5.139124228792472104e-01 -9.417462505954290464e+00
5.140018105111038293e-01 -9.189970176708470717e+00
5.140912292437409548e-01 -9.116741456404724886e+00
5.141806790933929339e-01 -9.196233520919918192e+00
5.142701600763052161e-01 -9.273968217068727427e+00
5.143596722087346862e-01 -9.323058724090628857e+00
5.144492155069494421e-01 -9.338879932739246215e+00
5.145387899872291282e-01 -9.179205908244512102e+00
5.146283956658643799e-01 -8.889241455677392878e+00
5.147180325591576011e-01 -8.801534374449943243e+00
5.148077006834222979e-01 -9.017947720624647445e+00
5.148974000549833008e-01 -9.255626057663675965e+00
5.149871306901769863e-01 -9.377185043466511161e+00
5.150768926053510555e-01 -9.491417421118853781e+00
5.151666858168645335e-01 -9.548532171842452954e+00
5.152565103410879921e-01 -9.423585861836158983e+00
5.153463661944032159e-01 -9.278127494643058526e+00
5.154362533932037582e-01 -9.336082020878166077e+00
5.155261719538941634e-01 -9.552869296768790264e+00
5.156161218928909662e-01 -9.732732967122046830e+00
5.157061032266215816e-01 -9.822699696936865621e+00
5.157961159715254151e-01 -9.862500140972542795e+00
5.158861601440528633e-01 -9.833136869391410073e+00
5.159762357606663130e-01 -9.741835974998025449e+00
5.160663428378391426e-01 -9.683769998395973744e+00
5.161564813920567207e-01 -9.709942070603688080e+00
5.162466514398157402e-01 -9.787088650281020819e+00
5.163368529976241073e-01 -9.865718842237470199e+00
5.164270860820018294e-01 -9.911661613707565266e+00
5.165173507094800165e-01 -9.920087188527986655e+00
5.166076468966015467e-01 -9.883917155790300058e+00
5.166979746599210666e-01 -9.791761750914474760e+00
5.167883340160042138e-01 -9.680418117206841089e+00
5.168787249814287277e-01 -9.624018709731103627e+00
5.169691475727837826e-01 -9.663949670602846709e+00
5.170596018066700994e-01 -9.775698947861997112e+00
5.171500876997003893e-01 -9.862572340526071457e+00
5.172406052684983546e-01 -9.880277153341921803e+00
5.173311545296997993e-01 -9.837742289975722088e+00
5.174217354999520735e-01 -9.689994584422265689e+00
5.175123481959140737e-01 -9.463368548975267913e+00
5.176029926342566867e-01 -9.332426274038880365e+00
5.176936688316621238e-01 -9.409652216127597057e+00
5.177843768048244755e-01 -9.627506271337892940e+00
5.178751165704493786e-01 -9.788972471031343048e+00
5.179658881452543495e-01 -9.836950968874248247e+00
5.180566915459687838e-01 -9.816586066362106067e+00
5.181475267893331793e-01 -9.678965781948818403e+00
5.182383938921004685e-01 -9.435748025298494213e+00
5.183292928710351299e-01 -9.300172062759088476e+00
5.184202237429130777e-01 -9.383187523850779144e+00
5.185111865245224383e-01 -9.596647781345154726e+00
5.186021812326629954e-01 -9.793936591615874931e+00
5.186932078841460791e-01 -9.891139498868142255e+00
5.187842664957952321e-01 -9.899497696347566489e+00
5.188753570844454321e-01 -9.810221899062071316e+00
5.189664796669437585e-01 -9.640653420607577573e+00
5.190576342601490589e-01 -9.535296347813300599e+00
5.191488208809318383e-01 -9.566313533430957250e+00
5.192400395461748142e-01 -9.690803832255937778e+00
5.193312902727721392e-01 -9.831305322994012386e+00
5.194225730776302896e-01 -9.909770462772144128e+00
5.195138879776672880e-01 -9.897644235024813497e+00
5.196052349898132583e-01 -9.798397694844197758e+00
5.196966141310100928e-01 -9.690861585915058640e+00
5.197880254182116744e-01 -9.702732254252737221e+00
5.198794688683838761e-01 -9.802317554363298768e+00
5.199709444985044504e-01 -9.882669507931041153e+00
5.200624523255631404e-01 -9.890883811407888970e+00
5.201539923665613463e-01 -9.809436128964307500e+00
5.202455646385130139e-01 -9.666386316849525429e+00
5.203371691584436354e-01 -9.560951631824764263e+00
5.204288059433906932e-01 -9.614279611655661029e+00
5.205204750104041045e-01 -9.784590918285630323e+00
5.206121763765453325e-01 -9.906519712283511581e+00
5.207039100588879421e-01 -9.912007737874432678e+00
5.207956760745177105e-01 -9.756828851445789041e+00
5.208874744405325163e-01 -9.484639821483824562e+00
5.209793051740420067e-01 -9.332182737243329029e+00
5.210711682921679300e-01 -9.484413047455404921e+00
5.211630638120444692e-01 -9.736457842988102129e+00
5.212549917508175756e-01 -9.882787098879134646e+00
5.213469521256453021e-01 -9.886513122815586030e+00
5.214389449536980248e-01 -9.673485132060704927e+00
5.215309702521579993e-01 -9.159647220876991014e+00
5.216230280382196938e-01 -8.750693652211452900e+00
5.217151183290897887e-01 -8.969811391625398755e+00
5.218072411419871770e-01 -9.414430562013080817e+00
5.218993964941427421e-01 -9.618063647399253568e+00
5.219915844027994689e-01 -9.655530479420008305e+00
5.220838048852128876e-01 -9.563689871229030359e+00
5.221760579586504081e-01 -9.030392202232519594e+00
5.222683436403917634e-01 -8.147058134940721175e+00
5.223606619477288993e-01 -7.819069502507545621e+00
5.224530128979658627e-01 -8.451035936817220318e+00
5.225453965084192465e-01 -9.051097981040129525e+00
5.226378127964175224e-01 -9.228413285109468234e+00
5.227302617793018191e-01 -9.328565729332694900e+00
5.228227434744251445e-01 -9.278461046130473733e+00
5.229152578991530520e-01 -8.665352685438620028e+00
5.230078050708631965e-01 -7.807731487053274577e+00
5.231003850069457783e-01 -7.658397001521734637e+00
5.231929977248030994e-01 -8.350727698134733146e+00
5.232856432418497850e-01 -8.968329427649791796e+00
5.233783215755132279e-01 -9.232459693898590558e+00
5.234710327432323673e-01 -9.417246451634355253e+00
5.235637767624592431e-01 -9.381782865830018636e+00
5.236565536506578855e-01 -8.876931658397552383e+00
5.237493634253048702e-01 -8.308366532640320656e+00
5.238422061038890964e-01 -8.316238945289796902e+00
5.239350817039116759e-01 -8.842903478543234996e+00
5.240279902428864878e-01 -9.292453867471635931e+00
5.241209317383396238e-01 -9.553003006384756191e+00
5.242139062078096101e-01 -9.699068448664320385e+00
5.243069136688476295e-01 -9.534721314595913100e+00
5.243999541390170771e-01 -9.108180526511318931e+00
5.244930276358937826e-01 -8.877543522290579858e+00
5.245861341770662323e-01 -9.065994579290531874e+00
5.246792737801354578e-01 -9.404551697189276638e+00
5.247724464627147034e-01 -9.654856566752414437e+00
5.248656522424302029e-01 -9.820397526888200446e+00
5.249588911369200694e-01 -9.813058488092565312e+00
5.250521631638354059e-01 -9.578165033633354142e+00
5.251454683408397495e-01 -9.369917534556520877e+00
5.252388066856094051e-01 -9.389897753280251891e+00
5.253321782158327791e-01 -9.563565324186583894e+00
5.254255829492111562e-01 -9.741989020737946703e+00
5.255190209034584781e-01 -9.869188861440875371e+00
5.256124920963012315e-01 -9.924869829122940246e+00
5.257059965454782269e-01 -9.897546666753100908e+00
5.257995342687414864e-01 -9.841308012474542011e+00
5.258931052838550224e-01 -9.819046836158122460e+00
5.259867096085959481e-01 -9.812424315154316901e+00
5.260803472607538112e-01 -9.778370138142349788e+00
5.261740182581310377e-01 -9.723153762022661795e+00
5.262677226185424884e-01 -9.702262419985117958e+00
