date keplerian stellar stellar+keplerian GP_variance
9178.10383984 3.49295436 -2.96509995 0.52785441 3.03312169
9178.21671525 0.49694495 -2.57168204 -2.07473709 2.98089603
9178.32959066 -3.00697804 -2.17409635 -5.18107440 2.91988280
9178.44246607 -3.43755255 -1.77555827 -5.21311083 2.85033609
9178.55534149 -0.35470037 -1.37920047 -1.73390084 2.77258560
9178.66821690 3.09068118 -0.98802713 2.10265405 2.68703956
9178.78109231 3.37716360 -0.60487177 2.77229183 2.59418648
9178.89396772 0.21194118 -0.23235974 -0.02041856 2.49459592
9179.00684313 -3.16990041 0.12712399 -3.04277642 2.38891799
9179.11971854 -3.31187510 0.47146098 -2.84041412 2.27788164
9179.23259395 -0.06887452 0.79881904 0.72994452 2.16229195
9179.34546936 3.24452079 1.10766532 4.35218611 2.04302629
9179.45834477 3.24178179 1.39677274 4.63855453 1.92102988
9179.57122018 -0.07429206 1.66521993 1.59092786 1.79731081
9179.68409559 -3.31443407 1.91238512 -1.40204896 1.67293498
9179.79697100 -3.16698535 2.13793455 -1.02905081 1.54902141
9179.90984641 0.21735087 2.34180606 2.55915693 1.42673821
9180.02272182 3.37953882 2.52418876 5.90372758 1.30729964
9180.13559723 3.08759430 2.68549960 5.77309390 1.19196410
9180.24847264 -0.36009434 2.82635781 2.46626347 1.08203197
9180.36134805 -3.43974058 2.94755812 -0.49218246 0.97884060
9180.47422346 -3.00372380 3.05004360 0.04631980 0.88375023
9180.58709887 0.50231539 3.13487892 3.63719431 0.79810945
9180.69997428 3.49495202 3.20322461 6.69817663 0.72318308
9180.81284969 2.91549556 3.25631297 6.17180853 0.66002319
9180.92572510 -0.64380769 3.29542587 2.65161818 0.60927742
9181.03860051 -3.54509304 3.32187472 -0.22321832 0.57096781
9181.15147592 -2.82303755 3.33698265 0.51394511 0.54432881
9181.26435133 0.78436597 3.34206891 4.12643488 0.52781350
9181.37722674 3.59009088 3.33843516 6.92852604 0.51931031
9181.49010215 2.72648392 3.32735359 6.05383751 0.51649245
9181.60297756 -0.92378630 3.31005645 2.38627015 0.51715792
9181.71585297 -3.62988028 3.28772671 -0.34215357 0.51945789
9181.82872838 -2.62597475 3.26148953 0.63551478 0.52199452
9181.94160379 1.06186641 3.23240439 4.29427080 0.52382323
9182.05447920 3.66440350 3.20145758 6.86586107 0.52440407
9182.16735461 2.52165585 3.16955508 5.69121094 0.52353473
9182.28023002 -1.19840599 3.13751582 1.93910983 0.52128168
9182.39310543 -3.69361046 3.10606533 -0.58754513 0.51791569
9182.50598084 -2.41367858 3.07583023 0.66215166 0.51385195
9182.61885625 1.33320693 3.04733365 4.38054058 0.50959328
9182.73173166 3.71745878 3.02099192 6.73845070 0.50567498
9182.84460707 2.30219957 2.99711306 5.29931263 0.50261138
9182.95748248 -1.46607368 2.97589726 1.50982358 0.50084686
9183.07035789 -3.73591387 2.95743972 -0.77847414 0.50071617
9183.18323330 -2.18738057 2.94173616 0.75435559 0.50242014
9183.29610871 1.59681347 2.92869097 4.52550443 0.50602224
9183.40898412 3.74894895 2.91812821 6.66707716 0.51146810
9183.52185953 2.06938815 2.90980522 4.97919338 0.51862607
9183.63473494 -1.72523662 2.90342861 1.17819199 0.52734338
9183.74761035 -3.75654511 2.89867218 -0.85787292 0.53750994
9183.86048576 -1.94839349 2.89519632 0.94680283 0.54912181
9183.97336117 1.85115683 2.89266811 4.74382494 0.56233645
9184.08623658 3.75869133 2.89078151 6.64947284 0.57751203
9184.19911200 1.82457213 2.88927674 4.71384888 0.59522308
9184.31198741 -1.97439141 2.88795805 0.91356664 0.61624474
9184.42486282 -3.75538450 2.88670916 -0.86867534 0.64150038
9184.53773823 -1.69810371 2.88550555 1.18740184 0.67197351
9184.65061364 2.09476157 2.88442305 4.97918461 0.70859414
9184.76348905 3.74662941 2.88364209 6.63027150 0.75211970
9184.87636446 1.56917171 2.88344746 4.45261917 0.80303446
9184.98923987 -2.21209268 2.88422315 0.67213047 0.86148627
9185.10211528 -3.73243877 2.88644251 -0.84599625 0.92726775
9185.21499069 -1.43796317 2.89065383 1.45269066 0.99983581
9185.32786610 2.32621452 2.89746165 5.22367617 1.07835647
9185.44074151 3.71283316 2.90750452 6.62033768 1.16176096
9185.55361692 1.30466846 2.92142976 4.22609822 1.24880302
9185.66649233 -2.43696152 2.93986618 0.50290465 1.33811192
9185.77936774 -3.68784103 2.96339554 -0.72444549 1.42823944
9185.89224315 -1.16948096 2.99252391 1.82304295 1.51770103
9186.00511856 2.54417302 3.02765372 5.57182674 1.60501218
9186.11799397 3.65749863 3.06905765 6.72655628 1.68872101
9186.23086938 1.03259679 3.11685523 4.14945201 1.76743777
9186.34374479 -2.64769346 3.17099289 0.52329943 1.83986167
9186.45662020 -3.62184999 3.23122845 -0.39062153 1.90480507
9186.56949561 -0.89421454 3.29712028 2.40290574 1.96121506
9186.68237102 2.74737268 3.36802186 6.11539453 2.00819206
9186.79524643 3.58094682 3.44308186 7.02402868 2.04500546
9186.90812184 0.75453498 3.52124985 4.27578483 2.07110586
9187.02099725 -2.84306604 3.60128754 0.75822149 2.08613406
9187.13387266 -3.53484847 3.68178532 0.14693685 2.08992661
9187.24674807 -0.61376075 3.76118370 3.14742295 2.08251812
9187.35962348 2.93463473 3.83779901 6.77243374 2.06414056
9187.47249889 3.48362181 3.90985283 7.39347464 2.03521981
9187.58537430 0.47209609 3.97550425 4.44760034 1.99637012
9187.69824971 -3.02194589 4.03288420 1.01093831 1.94838681
9187.81112512 -3.42734117 4.08013095 0.65278979 1.89223804
9187.92400053 -0.32974652 4.11542582 3.78567931 1.82905611
9188.03687594 3.10487286 4.13702832 7.24190118 1.76012897
9188.14975135 3.36608819 4.14330971 7.50939790 1.68689198
9188.26262676 0.18691855 4.13278429 4.31970284 1.61091983
9188.37550217 -3.18329533 4.10413759 0.92084226 1.53391704
9188.48837758 -3.29995174 4.05625086 0.75629912 1.45770426
9188.60125299 -0.04381941 3.98822131 3.94440190 1.38419513
9188.71412840 3.25709951 3.89937765 7.15647716 1.31535585
9188.82700381 3.22902776 3.78929068 7.01831844 1.25313754
9188.93987922 -0.09934331 3.65777868 3.55843537 1.19937234
9189.05275463 -3.32617835 3.50490767 0.17872932 1.15563140
9189.16563004 -3.15341917 3.33098659 0.17756742 1.12305829
9189.27850545 0.24236189 3.13655753 3.37891942 1.10221206
9189.39138086 3.39043162 2.92238157 6.31281319 1.09296844
9189.50425627 3.07323564 2.68942050 5.76265613 1.09451960
9189.61713168 -0.38502887 2.43881498 2.05378611 1.10548140
9189.73000709 -3.44976610 2.17185993 -1.27790617 1.12407685
9189.84288251 -2.98859350 1.88997766 -1.09861584 1.14834339
9189.95575792 0.52713725 1.59468960 2.12182685 1.17631644
9190.06863333 3.50409570 1.28758732 4.79168303 1.20616445
9190.18150874 2.89961556 0.97030372 3.86991929 1.23627307
9190.29438415 -0.66848087 0.64448502 -0.02399585 1.26528897
9190.40725956 -3.55334162 0.31176432 -3.24157730 1.29213736
9190.52013497 -2.80643090 -0.02626249 -2.83269339 1.31602547
9190.63301038 0.80885466 -0.36805815 0.44079651 1.33644004
9190.74588579 3.59743241 -0.71216201 2.88527040 1.35314360
9190.85876120 2.70917471 -1.05720430 1.65197041 1.36617129
9190.97163661 -0.94805498 -1.40191650 -2.34997149 1.37582809
9191.08451202 -3.63630409 -1.74513745 -5.38144154 1.38268484
9191.19738743 -2.60798809 -2.08581536 -4.69380346 1.38757019
9191.31026284 1.08587988 -2.42300581 -1.33712594 1.39155468
9191.42313825 3.66990028 -2.75586583 0.91403445 1.39592231
9191.53601366 2.50301784 -3.08364455 -0.58062671 1.40212487
9191.64888907 -1.22212940 -3.40567088 -4.62780027 1.41171576
9191.76176448 -3.69817223 -3.72133862 -7.41951084 1.42626295
9191.87463989 -2.39441625 -4.03008980 -6.42450605 1.44724598
9191.98751530 1.35660587 -4.33139676 -2.97479090 1.47594839
9192.10039071 3.72107893 -4.62474385 -0.90366492 1.51336135
9192.21326612 2.28234088 -4.90960919 -2.62726831 1.56011550
9192.32614153 -1.48911420 -5.18544759 -6.67456179 1.61645267
9192.43901694 -3.73858714 -5.45167486 -9.19026200 1.68223986
9192.55189235 -2.16695432 -5.70765445 -7.87460876 1.75701848
9192.66476776 1.61946214 -5.95268678 -4.33322464 1.84007491
9192.77764317 3.75067146 -6.18600178 -2.43533032 1.93051775
9192.89051858 2.04842397 -6.40675498 -4.35833101 2.02734980
9193.00339399 -1.74746059 -6.61402731 -8.36148790 2.12952760
9193.11626940 -3.75731437 -6.80682882 -10.56414318 2.23600606
9193.22914481 -1.92692180 -6.98410631 -8.91102811 2.34576864
9193.34202022 1.87292385 -7.14475468 -5.27183083 2.45784549
9193.45489563 3.75850622 -7.28763182 -3.52912561 2.57132230
9193.56777104 1.80262409 -7.41157671 -5.60895263 2.68534264
9193.68064645 -1.99566990 -7.51543027 -9.51110017 2.79910594
9193.79352186 -3.75424528 -7.59805848 -11.35230376 2.91186310
9193.90639727 -1.67571115 -7.65837716 -9.33408830 3.02291087
9194.01927268 2.11552067 -7.69537782 -5.57985715 3.13158602
9194.13214809 3.74453775 -7.70815386 -3.96361611 3.23725986
9194.24502350 1.54636711 -7.69592646 -6.14955935 3.33933360
9194.35789891 -2.23230226 -7.65806951 -9.89037178 3.43723455
9194.47077432 -3.72939769 -7.59413275 -11.32353044 3.53041350
9194.58364973 -1.41477963 -7.50386271 -8.91864234 3.61834300
9194.69652514 2.34584527 -7.38722058 -5.04137530 3.70051672
9194.80940055 3.70884708 -7.24439664 -3.53554956 3.77644958
9194.92227596 1.28113961 -7.07582071 -5.79468110 3.84567871
9195.03515137 -2.45598496 -6.88216822 -9.33815318 3.90776504
9195.14802678 -3.68291572 -6.66436157 -10.34727729 3.96229546
9195.26090219 -1.14564093 -6.42356665 -7.56920758 4.00888548
9195.37377760 2.56256154 -6.16118445 -3.59862290 4.04718234
9195.48665301 3.65164125 -5.87883768 -2.22719643 4.07686847
9195.59952843 1.00848017 -5.57835277 -4.56987260 4.09766545
9195.71240384 -2.66542040 -5.26173732 -7.92715772 4.10933813
9195.82527925 -3.61506903 -4.93115358 -8.54622262 4.11169918
9195.93815466 -0.86985632 -4.58888849 -5.45874481 4.10461391
9196.05103007 2.76441230 -4.23732078 -1.47290848 4.08800522
9196.16390548 3.57325213 -3.87888602 -0.30563389 4.06185876
9196.27678089 0.72997050 -3.51604032 -2.78606982 4.02622814
9196.38965630 -2.85939364 -3.15122365 -6.01061729 3.98124001
9196.50253171 -3.52625120 -2.78682347 -6.31307467 3.92709907
9196.61540712 -0.58902565 -2.42513979 -3.01416544 3.86409267
9196.72828253 2.95022661 -2.06835236 0.88187425 3.79259495
9196.84115794 3.47413444 -1.71849074 1.75564370 3.71307040
9196.95403335 0.44722624 -1.37740816 -0.93018191 3.62607654
9197.06690876 -3.03677944 -1.04675958 -4.08353901 3.53226566
9197.17978417 -3.41697746 -0.72798443 -4.14496189 3.43238535
9197.29265958 -0.30477801 -0.42229446 -0.72707248 3.32727756
9197.40553499 3.11892655 -0.13066670 2.98825984 3.21787601
9197.51841040 3.35486317 0.14615842 3.50102160 3.10520156
9197.63128581 0.16188761 0.40767401 0.56956163 2.99035510
9197.74416122 -3.19654877 0.65359899 -2.54294978 2.87450752
9197.85703663 -3.28788171 0.88386628 -2.40401543 2.75888596
9197.96991204 -0.01876235 1.09860747 1.07984512 2.64475586
9198.08278745 3.26953348 1.29813462 4.56766810 2.53339766
9198.19566286 3.21613023 1.48291993 4.69905016 2.42607768
9198.30853827 -0.12439013 1.65357411 1.52918398 2.32401254
9198.42141368 -3.33777480 1.81082409 -1.52695072 2.22832744
9198.53428909 -3.13971283 1.95549081 -1.18422203 2.14000958
9198.64716450 0.26736215 2.08846773 2.35582988 2.05985958
9198.76003991 3.40117373 2.21070051 5.61187424 1.98844572
9198.87291532 3.05874039 2.32316821 5.38190860 1.92606709
9198.98579073 -0.40994629 2.42686633 2.01692005 1.87273251
9199.09866614 -3.45963829 2.52279184 -0.93684644 1.82816072
9199.21154155 -2.97333038 2.61192997 -0.36140041 1.79180449
9199.32441696 0.55193568 2.69524285 3.24717853 1.76289715
9199.43729237 3.51308365 2.77365970 6.28674335 1.74051572
9199.55016778 2.88360670 2.84806819 5.73167489 1.72365206
9199.66304319 -0.69312433 2.91930679 2.22618246 1.71128298
9199.77591860 -3.56143229 2.98815760 -0.57327469 1.70243154
9199.88879401 -2.78969953 3.05533954 0.26564002 1.69621446
9200.00166942 0.83330740 3.12150158 3.95480898 1.69187384
9200.11454483 3.60461405 3.18721572 6.79182977 1.68879337
9200.22742024 2.69174510 3.25296992 5.94471502 1.68650130
9200.34029565 -0.97228153 3.31916086 2.34687933 1.68466277
9200.45317106 -3.64256629 3.38608664 -0.25647965 1.68306461
9200.56604647 -2.58988553 3.45393994 0.86405442 1.68159530
9200.67892188 1.10984508 3.52280172 4.63264680 1.68022258
9200.79179729 3.67523395 3.59263606 7.26787002 1.67897074
9200.90467270 2.48426859 3.66328664 6.14755522 1.67789940
9201.01754811 -1.24579849 3.73447512 2.48867663 1.67708501
9201.13042352 -3.70256964 3.80580219 0.10323255 1.67660648
9201.24329894 -2.37504751 3.87675138 1.50170387 1.67653546
9201.35617435 1.37994451 3.94669610 5.32664061 1.67693187
9201.46904976 3.72453369 4.01491002 7.73944371 1.67784477
9201.58192517 2.26238075 4.08058082 6.34296157 1.67931817
9201.69480058 -1.51208853 4.14282725 2.63073871 1.68140115
9201.80767599 -3.74109425 4.20071902 0.45962477 1.68416115
9201.92055140 -2.14643176 4.25329939 2.10686763 1.68769893
9202.03342681 1.64203884 4.29960957 5.94164841 1.69216349
9202.14630222 3.75222728 4.33871440 8.09094168 1.69776484
9202.25917763 2.02736875 4.36972849 6.39709724 1.70478251
9202.37205304 -1.76960690 4.39184193 2.62223503 1.71356776
9202.48492845 -3.75791664 4.40434472 0.64642808 1.72453726
9202.59780386 -1.90536448 4.40664901 2.50128453 1.73815719
9202.71067927 1.89460763 4.39830844 6.29291607 1.75491697
9202.82355468 3.75815406 4.37903377 8.13718783 1.77529363
9202.93643009 1.78059592 4.34870422 6.12930015 1.79970881
9203.04930550 -2.01685970 4.30737411 2.29051441 1.82848248
9203.16218091 -3.75293922 4.25527447 0.50233525 1.86178814
9203.27505632 -1.65324411 4.19280952 2.53956541 1.89961475
9203.38793173 2.13618574 4.12054810 6.25673384 1.94174027
9203.50080714 3.74227966 4.03921030 7.78148996 1.98771978
9203.61368255 1.52349379 3.94964964 5.47314344 2.03688932
9203.72655796 -2.25241264 3.85283148 1.60041884 2.08838458
9203.83943337 -3.72619086 3.74980814 0.02361728 2.14117150
9203.95230878 -1.39153321 3.64169178 2.25015856 2.19408553
9204.06518419 2.36537176 3.52962558 5.89499734 2.24587576
9204.17805960 3.70469616 3.41475434 7.11945050 2.29525054
9204.29093501 1.25755382 3.29819521 4.55574903 2.34092218
9204.40381042 -2.47489924 3.18100954 0.70611029 2.38164883
9204.51668583 -3.67782674 3.06417645 -0.61365029 2.41627233
9204.62956124 -1.12174998 2.94856907 1.82681908 2.44375158
9204.74243665 2.58083618 2.83493385 5.41577003 2.46319089
9204.85531206 3.64562158 2.72387357 6.36949516 2.47386344
9204.96818747 0.98431873 2.61583435 3.60015309 2.47522977
9205.08106288 -2.68302887 2.51109689 -0.17193198 2.46695153
9205.19393829 -3.60812741 2.40977211 -1.19835530 2.44890051
9205.30681370 -0.84545944 2.31180110 1.46634165 2.42116339
9205.41968911 2.78132907 2.21695925 4.99828832 2.38404218
9205.53256452 3.56539863 2.12486432 5.69026295 2.33805088
9205.64543993 0.70537358 2.03498811 2.74036168 2.28390838
9205.75831534 -2.87559416 1.94667120 -0.92892296 2.22252813
9205.87119075 -3.51749721 1.85914048 -1.65835673 2.15500450
9205.98406616 -0.56426436 1.77152872 1.20726436 2.08259618
9206.09694157 2.96568737 1.68289571 4.64858309 2.00670622
9206.20981698 3.46449267 1.59225046 5.05674313 1.92885845
9206.32269239 0.42233652 1.49857378 1.92091030 1.85066914
9206.43556780 -3.05147801 1.40084079 -1.65063722 1.77381260
9206.54844321 -3.40646188 1.29804283 -2.10841905 1.69997871
9206.66131862 -0.27979596 1.18920828 0.90941231 1.63082062
9206.77419403 3.13284162 1.07342188 4.20626349 1.56789139
9206.88706945 3.34348906 0.94984229 4.29333134 1.51257090
9206.99994486 0.13684948 0.81771746 0.95456694 1.46598784
9207.11282027 -3.20966014 0.67639771 -2.53326243 1.42894657
9207.22569568 -3.27566555 0.52534630 -2.75031925 1.40187238
9207.33857109 0.00629554 0.36414745 0.37044300 1.38478891
9207.45144650 3.28182213 0.19251178 3.47433391 1.37733645
9207.56432191 3.20308975 0.01027916 3.21336891 1.37883016
9207.67719732 -0.14943143 -0.18258082 -0.33201225 1.38834703
9207.79007273 -3.34922291 -0.38597066 -3.73519357 1.40482417
9207.90294814 -3.12586696 -0.59966893 -3.72553589 1.42715094
9208.01582355 0.29235053 -0.82333598 -0.53098545 1.45424277
9208.12869896 3.41176469 -1.05652129 2.35524339 1.48509165
9208.24157437 3.04410921 -1.29867212 1.74543709 1.51879422
9208.35444978 -0.43484548 -1.54914304 -1.98398852 1.55456222
9208.46732519 -3.46935672 -1.80720624 -5.27656296 1.59172101
9208.58020060 -2.95793511 -2.07206209 -5.02999720 1.62970179
9208.69307601 0.57670958 -2.34284979 -1.76614021 1.66803148
9208.80595142 3.52191547 -2.61865780 0.90325767 1.70632328
9208.91882683 2.86746968 -2.89853378 -0.03106411 1.74426940
9209.03170224 -0.71773698 -3.18149381 -3.89923079 1.78163654
9209.14457765 -3.56936467 -3.46653074 -7.03589541 1.81826403
9209.25745306 -2.77284417 -3.75262155 -6.52546571 1.85406418
9209.37032847 0.85772311 -4.03873356 -3.18101045 1.88902394
9209.48320388 3.61163549 -4.32382955 -0.71219406 1.92320712
9209.59607929 2.67419585 -4.60687170 -1.93267585 1.95675625
9209.70895470 -0.99646487 -4.88682448 -5.88328934 1.98989330
9209.82183011 -3.64866661 -5.16265657 -8.81132318 2.02291858
9209.93470552 -2.57166786 -5.43334199 -8.00500985 2.05620716
9210.04758093 1.13376097 -5.69786052 -4.56409956 2.09020244
9210.16045634 3.68040429 -5.95519773 -2.27479344 2.12540644
9210.27333175 2.46540892 -6.20434478 -3.73893585 2.16236666
9210.38620716 -1.26941222 -6.44429825 -7.71371047 2.20165976
9210.49908257 -3.70680250 -6.67406023 -10.38086273 2.24387208
9210.61195798 -2.35557321 -6.89263892 -9.24821213 2.28957800
9210.72483339 1.40322183 -7.09904985 -5.69582802 2.33931676
9210.83770880 3.72782293 -7.29231808 -3.56449515 2.39356918
9210.95058421 2.24232007 -7.47148135 -5.22916128 2.45273551
9211.06345962 -1.53499567 -7.63559441 -9.17059008 2.51711592
9211.17633503 -3.74343510 -7.78373456 -11.52716966 2.58689478
9211.28921044 -2.12581380 -7.91500838 -10.04082218 2.66212974
9211.40208585 1.66454256 -8.02855965 -6.36401709 2.74274611
9211.51496126 3.75361634 -8.12357842 -4.36996208 2.82853660
9211.62783667 2.00622343 -8.19931098 -6.19308755 2.91916605
9211.74071208 -1.79167455 -8.25507070 -10.04674526 3.01418048
9211.85358749 -3.75835189 -8.29024940 -12.04860129 3.11301940
9211.96646290 -1.88372247 -8.30432902 -10.18805149 3.21503069
9212.07933831 1.91620721 -8.29689344 -6.38068622 3.31948675
9212.19221372 3.75763488 -8.26763988 -4.51000499 3.42560134
9212.30508913 1.75848863 -8.21638986 -6.45790123 3.53254632
9212.41796454 -2.03795987 -8.14309913 -10.18105900 3.63946771
9212.53083996 -3.75146636 -8.04786645 -11.79933281 3.74550079
9212.64371537 -1.63070359 -7.93094074 -9.56164433 3.84978394
9212.75659078 2.15675588 -7.79272642 -5.63597054 3.95147106
9212.86946619 3.73985526 -7.63378662 -3.89393137 4.04974259
9212.98234160 1.50055276 -7.45484405 -5.95429129 4.14381502
9213.09521701 -2.27242290 -7.25677926 -9.52920216 4.23294905
9213.20809242 -3.72281843 -7.04062627 -10.76344470 4.31645656
9213.32096783 -1.36822495 -6.80756546 -8.17579041 4.39370625
9213.43384324 2.38479313 -6.55891356 -4.17412043 4.46412848
9213.54671865 3.70038059 -6.29611105 -2.59573046 4.52721907
9213.65959406 1.23391214 -6.02070689 -4.78679475 4.58254257
9213.77246947 -2.49370354 -5.73434082 -8.22804435 4.62973490
9213.88534488 -3.67257430 -5.43872361 -9.11129791 4.66850563
9213.99822029 -1.09780919 -5.13561552 -6.23342470 4.69864000
9214.11109570 2.59899611 -4.82680330 -2.22780719 4.72000069
9214.22397111 3.63943989 -4.51407646 -0.87463657 4.73252957
9214.33684652 0.96011355 -4.19920303 -3.23908948 4.73624931
9214.44972193 -2.70051810 -3.88390552 -6.58442362 4.73126485
9214.56259734 -3.60102544 -3.56983766 -7.17086310 4.71776474
9214.67547275 -0.82102499 -3.25856236 -4.07958736 4.69602224
